org,repo,workflow,ref,url,runner,self_hosted,supported
docker,labs-tape,.github/workflows/ci.yaml,main,https://github.com/docker/labs-tape/blob/5bcb16e9cee6d2fc798817b2b10698abbc9bc9be/.github/workflows/ci.yaml,ubuntu-20.04,0,1
docker,libkv,.github/workflows/dummy.yml,master,https://github.com/docker/libkv/blob/dfacc563de57ee17ca54bb3b6b2a004454f3ce41/.github/workflows/dummy.yml,ubuntu-latest,0,1
docker,login-action,.github/workflows/ci.yml,master,https://github.com/docker/login-action/blob/28fdb31ff34708d19615a74d67103ddc2ea9725c/.github/workflows/ci.yml,ubuntu-latest,0,1
docker,login-action,.github/workflows/ci.yml,master,https://github.com/docker/login-action/blob/28fdb31ff34708d19615a74d67103ddc2ea9725c/.github/workflows/ci.yml,windows-latest,0,1
docker,login-action,.github/workflows/codeql.yml,master,https://github.com/docker/login-action/blob/28fdb31ff34708d19615a74d67103ddc2ea9725c/.github/workflows/codeql.yml,ubuntu-latest,0,1
docker,login-action,.github/workflows/publish.yml,master,https://github.com/docker/login-action/blob/28fdb31ff34708d19615a74d67103ddc2ea9725c/.github/workflows/publish.yml,ubuntu-latest,0,1
docker,login-action,.github/workflows/test.yml,master,https://github.com/docker/login-action/blob/28fdb31ff34708d19615a74d67103ddc2ea9725c/.github/workflows/test.yml,ubuntu-latest,0,1
docker,login-action,.github/workflows/validate.yml,master,https://github.com/docker/login-action/blob/28fdb31ff34708d19615a74d67103ddc2ea9725c/.github/workflows/validate.yml,ubuntu-latest,0,1
docker,mcp-community-registry,.github/workflows/ci.yml,main,https://github.com/docker/mcp-community-registry/blob/9256f2ad5da6133740d7656299c4a5d1861b21c9/.github/workflows/ci.yml,ubuntu-latest,0,1
docker,mcp-community-registry,.github/workflows/claude.yml,main,https://github.com/docker/mcp-community-registry/blob/9256f2ad5da6133740d7656299c4a5d1861b21c9/.github/workflows/claude.yml,ubuntu-latest,0,1
docker,mcp-community-registry,.github/workflows/deploy.yml,main,https://github.com/docker/mcp-community-registry/blob/9256f2ad5da6133740d7656299c4a5d1861b21c9/.github/workflows/deploy.yml,ubuntu-latest,0,1
docker,mcp-community-registry,.github/workflows/release.yml,main,https://github.com/docker/mcp-community-registry/blob/9256f2ad5da6133740d7656299c4a5d1861b21c9/.github/workflows/release.yml,ubuntu-latest,0,1
docker,mcp-gateway-oauth-helpers,.github/workflows/ci.yml,main,https://github.com/docker/mcp-gateway-oauth-helpers/blob/c15705dfe5a0d5aa1ad62f9f889d27e587dac995/.github/workflows/ci.yml,ubuntu-latest,0,1
docker,mcp-gateway,.github/workflows/ci.yml,main,https://github.com/docker/mcp-gateway/blob/f316d03840a597b082cc21745c48f7a23e5c9a62/.github/workflows/ci.yml,ubuntu-latest,0,1
docker,mcp-gateway,.github/workflows/main.yml,main,https://github.com/docker/mcp-gateway/blob/f316d03840a597b082cc21745c48f7a23e5c9a62/.github/workflows/main.yml,ubuntu-latest,0,1
docker,mcp-gateway,.github/workflows/validate.yml,main,https://github.com/docker/mcp-gateway/blob/f316d03840a597b082cc21745c48f7a23e5c9a62/.github/workflows/validate.yml,ubuntu-24.04,0,1
docker,mcp-inspector,.github/workflows/main.yml,main,https://github.com/docker/mcp-inspector/blob/eb705399584b0e78564be968cdc52be3be5371f0/.github/workflows/main.yml,ubuntu-latest,0,1
docker,mcp-registry,.github/workflows/ci.yaml,main,https://github.com/docker/mcp-registry/blob/286c1cb8cc73edf9d72f763e3f468609d857f0b1/.github/workflows/ci.yaml,ubuntu-latest,0,1
docker,metadata-action,.github/workflows/ci.yml,master,https://github.com/docker/metadata-action/blob/032a4b3bda1b716928481836ac5bfe36e1feaad6/.github/workflows/ci.yml,ubuntu-latest,0,1
docker,metadata-action,.github/workflows/publish.yml,master,https://github.com/docker/metadata-action/blob/032a4b3bda1b716928481836ac5bfe36e1feaad6/.github/workflows/publish.yml,ubuntu-latest,0,1
docker,metadata-action,.github/workflows/test.yml,master,https://github.com/docker/metadata-action/blob/032a4b3bda1b716928481836ac5bfe36e1feaad6/.github/workflows/test.yml,ubuntu-latest,0,1
docker,metadata-action,.github/workflows/validate.yml,master,https://github.com/docker/metadata-action/blob/032a4b3bda1b716928481836ac5bfe36e1feaad6/.github/workflows/validate.yml,ubuntu-latest,0,1
docker,model-cards,.github/workflows/publish-model-card.yml,main,https://github.com/docker/model-cards/blob/cee6b3258d4009f9ec56a754fb26d10708b22df8/.github/workflows/publish-model-card.yml,ubuntu-latest,0,1
docker,model-cli,.github/workflows/build.yml,main,https://github.com/docker/model-cli/blob/b16c59b3d07b70451072007e887266480503e67c/.github/workflows/build.yml,macos-latest,0,1
docker,model-cli,.github/workflows/validate.yml,main,https://github.com/docker/model-cli/blob/b16c59b3d07b70451072007e887266480503e67c/.github/workflows/validate.yml,ubuntu-24.04,0,1
docker,model-distribution,.github/workflows/ci.yml,main,https://github.com/docker/model-distribution/blob/c9b8f36a9043b5c41fc0b78f28615c3d2bb0265b/.github/workflows/ci.yml,ubuntu-latest,0,1
docker,model-distribution,.github/workflows/verify-registry-push-pull.yml,main,https://github.com/docker/model-distribution/blob/c9b8f36a9043b5c41fc0b78f28615c3d2bb0265b/.github/workflows/verify-registry-push-pull.yml,ubuntu-latest,0,1
docker,model-runner,.github/workflows/ci.yml,main,https://github.com/docker/model-runner/blob/1f7eb6d3db6cd7662bf2a1e418e69659d487b9c3/.github/workflows/ci.yml,ubuntu-latest,0,1
docker,model-runner,.github/workflows/cli-build.yml,main,https://github.com/docker/model-runner/blob/1f7eb6d3db6cd7662bf2a1e418e69659d487b9c3/.github/workflows/cli-build.yml,macos-latest,0,1
docker,model-runner,.github/workflows/cli-validate.yml,main,https://github.com/docker/model-runner/blob/1f7eb6d3db6cd7662bf2a1e418e69659d487b9c3/.github/workflows/cli-validate.yml,ubuntu-24.04,0,1
docker,model-runner,.github/workflows/dmr-daily-check.yml,main,https://github.com/docker/model-runner/blob/1f7eb6d3db6cd7662bf2a1e418e69659d487b9c3/.github/workflows/dmr-daily-check.yml,ubuntu-latest,0,1
docker,model-runner,.github/workflows/release.yml,main,https://github.com/docker/model-runner/blob/1f7eb6d3db6cd7662bf2a1e418e69659d487b9c3/.github/workflows/release.yml,ubuntu-latest,0,1
docker,node-sdk-legacy,.github/workflows/main.yml,main,https://github.com/docker/node-sdk-legacy/blob/e224ebd6c4ea4c4d71bd173635015efa00d8b860/.github/workflows/main.yml,ubuntu-latest,0,1
docker,node-sdk-legacy,.github/workflows/release.yml,main,https://github.com/docker/node-sdk-legacy/blob/e224ebd6c4ea4c4d71bd173635015efa00d8b860/.github/workflows/release.yml,ubuntu-latest,0,1
docker,node-sdk,.github/workflows/ci.yml,main,https://github.com/docker/node-sdk/blob/c64e24681b3db9622c5f4100d86887d3c26c8925/.github/workflows/ci.yml,ubuntu-latest,0,1
docker,node-sdk,.github/workflows/release.yml,main,https://github.com/docker/node-sdk/blob/c64e24681b3db9622c5f4100d86887d3c26c8925/.github/workflows/release.yml,ubuntu-latest,0,1
docker,notary-official-images,.github/workflows/ci.yml,master,https://github.com/docker/notary-official-images/blob/6f17ffbcfd207a1783f20b65ba85d9577c84214f/.github/workflows/ci.yml,ubuntu-latest,0,1
docker,octoguard,.github/workflows/octoguard.yml,main,https://github.com/docker/octoguard/blob/5026ef5da09df2b11f218fd72889a601ab0181ea/.github/workflows/octoguard.yml,ubuntu-24.04,0,1
docker,packaging,.github/workflows/.build.yml,main,https://github.com/docker/packaging/blob/ebebfecc959223256807792ba69dfed110cb5d17/.github/workflows/.build.yml,ubuntu-24.04,0,1
docker,packaging,.github/workflows/labeler.yml,main,https://github.com/docker/packaging/blob/ebebfecc959223256807792ba69dfed110cb5d17/.github/workflows/labeler.yml,ubuntu-latest,0,1
docker,packaging,.github/workflows/nightly.yml,main,https://github.com/docker/packaging/blob/ebebfecc959223256807792ba69dfed110cb5d17/.github/workflows/nightly.yml,ubuntu-24.04,0,1
docker,packaging,.github/workflows/validate.yml,main,https://github.com/docker/packaging/blob/ebebfecc959223256807792ba69dfed110cb5d17/.github/workflows/validate.yml,ubuntu-24.04,0,1
docker,sbom-cli-plugin,.github/workflows/release.yaml,main,https://github.com/docker/sbom-cli-plugin/blob/b17d47dc0b20061e7924e835716caef3c6cc6a46/.github/workflows/release.yaml,ubuntu-latest,0,1
docker,sbom-cli-plugin,.github/workflows/validations.yaml,main,https://github.com/docker/sbom-cli-plugin/blob/b17d47dc0b20061e7924e835716caef3c6cc6a46/.github/workflows/validations.yaml,macos-latest,0,1
docker,sbom-cli-plugin,.github/workflows/validations.yaml,main,https://github.com/docker/sbom-cli-plugin/blob/b17d47dc0b20061e7924e835716caef3c6cc6a46/.github/workflows/validations.yaml,ubuntu-20.04,0,1
docker,scout-action,.github/workflows/release-branch.yml,main,https://github.com/docker/scout-action/blob/f8c776824083494ab0d56b8105ba2ca85c86e4de/.github/workflows/release-branch.yml,ubuntu-latest,0,1
docker,scout-action,.github/workflows/release.yml,main,https://github.com/docker/scout-action/blob/f8c776824083494ab0d56b8105ba2ca85c86e4de/.github/workflows/release.yml,ubuntu-latest,0,1
docker,scout-cli,.github/workflows/release-branch.yml,main,https://github.com/docker/scout-cli/blob/fc529c7bfb840839af93a4bec124be599e7a4901/.github/workflows/release-branch.yml,ubuntu-latest,0,1
docker,scout-cli,.github/workflows/release.yml,main,https://github.com/docker/scout-cli/blob/fc529c7bfb840839af93a4bec124be599e7a4901/.github/workflows/release.yml,ubuntu-latest,0,1
docker,setup-buildx-action,.github/workflows/ci.yml,master,https://github.com/docker/setup-buildx-action/blob/1583c0f09d26c58c59d25b0eef29792b7ce99d9a/.github/workflows/ci.yml,ubuntu-latest,0,1
docker,setup-buildx-action,.github/workflows/ci.yml,master,https://github.com/docker/setup-buildx-action/blob/1583c0f09d26c58c59d25b0eef29792b7ce99d9a/.github/workflows/ci.yml,windows-latest,0,1
docker,setup-buildx-action,.github/workflows/publish.yml,master,https://github.com/docker/setup-buildx-action/blob/1583c0f09d26c58c59d25b0eef29792b7ce99d9a/.github/workflows/publish.yml,ubuntu-latest,0,1
docker,setup-buildx-action,.github/workflows/test.yml,master,https://github.com/docker/setup-buildx-action/blob/1583c0f09d26c58c59d25b0eef29792b7ce99d9a/.github/workflows/test.yml,ubuntu-latest,0,1
docker,setup-buildx-action,.github/workflows/validate.yml,master,https://github.com/docker/setup-buildx-action/blob/1583c0f09d26c58c59d25b0eef29792b7ce99d9a/.github/workflows/validate.yml,ubuntu-latest,0,1
docker,setup-compose-action,.github/workflows/ci.yml,main,https://github.com/docker/setup-compose-action/blob/23d018c8d3d7324668ae2253ab48526ce0fc2bad/.github/workflows/ci.yml,ubuntu-latest,0,1
docker,setup-compose-action,.github/workflows/publish.yml,main,https://github.com/docker/setup-compose-action/blob/23d018c8d3d7324668ae2253ab48526ce0fc2bad/.github/workflows/publish.yml,ubuntu-latest,0,1
docker,setup-compose-action,.github/workflows/test.yml,main,https://github.com/docker/setup-compose-action/blob/23d018c8d3d7324668ae2253ab48526ce0fc2bad/.github/workflows/test.yml,ubuntu-latest,0,1
docker,setup-compose-action,.github/workflows/validate.yml,main,https://github.com/docker/setup-compose-action/blob/23d018c8d3d7324668ae2253ab48526ce0fc2bad/.github/workflows/validate.yml,ubuntu-latest,0,1
docker,setup-docker-action,.github/workflows/ci.yml,master,https://github.com/docker/setup-docker-action/blob/3fb92d6d9c634363128c8cce4bc3b2826526370a/.github/workflows/ci.yml,macos-13,0,0
docker,setup-docker-action,.github/workflows/ci.yml,master,https://github.com/docker/setup-docker-action/blob/3fb92d6d9c634363128c8cce4bc3b2826526370a/.github/workflows/ci.yml,ubuntu-24.04-arm,0,1
docker,setup-docker-action,.github/workflows/ci.yml,master,https://github.com/docker/setup-docker-action/blob/3fb92d6d9c634363128c8cce4bc3b2826526370a/.github/workflows/ci.yml,ubuntu-latest,0,1
docker,setup-docker-action,.github/workflows/ci.yml,master,https://github.com/docker/setup-docker-action/blob/3fb92d6d9c634363128c8cce4bc3b2826526370a/.github/workflows/ci.yml,windows-latest,0,1
docker,setup-docker-action,.github/workflows/publish.yml,master,https://github.com/docker/setup-docker-action/blob/3fb92d6d9c634363128c8cce4bc3b2826526370a/.github/workflows/publish.yml,ubuntu-latest,0,1
docker,setup-docker-action,.github/workflows/test.yml,master,https://github.com/docker/setup-docker-action/blob/3fb92d6d9c634363128c8cce4bc3b2826526370a/.github/workflows/test.yml,ubuntu-latest,0,1
docker,setup-docker-action,.github/workflows/validate.yml,master,https://github.com/docker/setup-docker-action/blob/3fb92d6d9c634363128c8cce4bc3b2826526370a/.github/workflows/validate.yml,ubuntu-latest,0,1
docker,setup-qemu-action,.github/workflows/ci.yml,master,https://github.com/docker/setup-qemu-action/blob/e77e8065d9f7ec6abdd9838668cd7b43924dd64d/.github/workflows/ci.yml,ubuntu-latest,0,1
docker,setup-qemu-action,.github/workflows/publish.yml,master,https://github.com/docker/setup-qemu-action/blob/e77e8065d9f7ec6abdd9838668cd7b43924dd64d/.github/workflows/publish.yml,ubuntu-latest,0,1
docker,setup-qemu-action,.github/workflows/test.yml,master,https://github.com/docker/setup-qemu-action/blob/e77e8065d9f7ec6abdd9838668cd7b43924dd64d/.github/workflows/test.yml,ubuntu-latest,0,1
docker,setup-qemu-action,.github/workflows/validate.yml,master,https://github.com/docker/setup-qemu-action/blob/e77e8065d9f7ec6abdd9838668cd7b43924dd64d/.github/workflows/validate.yml,ubuntu-latest,0,1
docker,simplepypi,.github/workflows/publish.yml,main,https://github.com/docker/simplepypi/blob/05366a1d437610cf94d396f5edf05a7e46e44c70/.github/workflows/publish.yml,ubuntu-latest,0,1
docker,terraform-provider-docker,.github/workflows/acctest.yaml,main,https://github.com/docker/terraform-provider-docker/blob/81933d915d25b35c42892ee62a2702ae614d4588/.github/workflows/acctest.yaml,ubuntu-latest,0,1
docker,terraform-provider-docker,.github/workflows/ci.yaml,main,https://github.com/docker/terraform-provider-docker/blob/81933d915d25b35c42892ee62a2702ae614d4588/.github/workflows/ci.yaml,ubuntu-latest,0,1
docker,terraform-provider-docker,.github/workflows/release.yml,main,https://github.com/docker/terraform-provider-docker/blob/81933d915d25b35c42892ee62a2702ae614d4588/.github/workflows/release.yml,ubuntu-latest,0,1
docker,tuf,.github/workflows/create-signing-events.yml,main,https://github.com/docker/tuf/blob/506e6f246a5031e68312269667935d6eb81744a5/.github/workflows/create-signing-events.yml,ubuntu-latest,0,1
docker,tuf,.github/workflows/mirror.yml,main,https://github.com/docker/tuf/blob/506e6f246a5031e68312269667935d6eb81744a5/.github/workflows/mirror.yml,ubuntu-latest,0,1
docker,tuf,.github/workflows/online-sign.yml,main,https://github.com/docker/tuf/blob/506e6f246a5031e68312269667935d6eb81744a5/.github/workflows/online-sign.yml,ubuntu-latest,0,1
docker,tuf,.github/workflows/promote-testing-policy.yml,main,https://github.com/docker/tuf/blob/506e6f246a5031e68312269667935d6eb81744a5/.github/workflows/promote-testing-policy.yml,ubuntu-latest,0,1
docker,tuf,.github/workflows/publish.yml,main,https://github.com/docker/tuf/blob/506e6f246a5031e68312269667935d6eb81744a5/.github/workflows/publish.yml,ubuntu-latest,0,1
docker,tuf,.github/workflows/signing-event.yml,main,https://github.com/docker/tuf/blob/506e6f246a5031e68312269667935d6eb81744a5/.github/workflows/signing-event.yml,ubuntu-latest,0,1
docker,tuf,.github/workflows/test.yml,main,https://github.com/docker/tuf/blob/506e6f246a5031e68312269667935d6eb81744a5/.github/workflows/test.yml,ubuntu-latest,0,1
docker,tuf,.github/workflows/update-doi-policy.yml,main,https://github.com/docker/tuf/blob/506e6f246a5031e68312269667935d6eb81744a5/.github/workflows/update-doi-policy.yml,ubuntu-latest,0,1
docker,tuf,.github/workflows/update-rekor-keys.yml,main,https://github.com/docker/tuf/blob/506e6f246a5031e68312269667935d6eb81744a5/.github/workflows/update-rekor-keys.yml,ubuntu-latest,0,1
docker,unleash-proxy,.github/workflows/codeql-analysis.yml,main,https://github.com/docker/unleash-proxy/blob/7384565a13d87e0665d835f5356b999e769194fb/.github/workflows/codeql-analysis.yml,ubuntu-latest,0,1
docker,unleash-proxy,.github/workflows/node.js.yml,main,https://github.com/docker/unleash-proxy/blob/7384565a13d87e0665d835f5356b999e769194fb/.github/workflows/node.js.yml,ubuntu-latest,0,1
docker,unleash-proxy,.github/workflows/push-docker-releases.yml,main,https://github.com/docker/unleash-proxy/blob/7384565a13d87e0665d835f5356b999e769194fb/.github/workflows/push-docker-releases.yml,ubuntu-latest,0,1
docker,unleash-proxy,.github/workflows/push-ecr-releases.yml,main,https://github.com/docker/unleash-proxy/blob/7384565a13d87e0665d835f5356b999e769194fb/.github/workflows/push-ecr-releases.yml,ubuntu-latest,0,1
docker,unleash-proxy,.github/workflows/release.yml,main,https://github.com/docker/unleash-proxy/blob/7384565a13d87e0665d835f5356b999e769194fb/.github/workflows/release.yml,ubuntu-latest,0,1
docker,unleash-proxy,.github/workflows/release_changelog.yml,main,https://github.com/docker/unleash-proxy/blob/7384565a13d87e0665d835f5356b999e769194fb/.github/workflows/release_changelog.yml,ubuntu-latest,0,1
docker,volumes-backup-extension,.github/workflows/build-scan-push.yaml,main,https://github.com/docker/volumes-backup-extension/blob/6f1c72f1f68243adfaa679e088254c07092bfb23/.github/workflows/build-scan-push.yaml,ubuntu-latest,0,1
docker,volumes-backup-extension,.github/workflows/e2e.yaml,main,https://github.com/docker/volumes-backup-extension/blob/6f1c72f1f68243adfaa679e088254c07092bfb23/.github/workflows/e2e.yaml,ubuntu-latest,0,1
docker,volumes-backup-extension,.github/workflows/hadolint.yaml,main,https://github.com/docker/volumes-backup-extension/blob/6f1c72f1f68243adfaa679e088254c07092bfb23/.github/workflows/hadolint.yaml,ubuntu-latest,0,1
docker,vscode-extension,.github/workflows/build.yml,main,https://github.com/docker/vscode-extension/blob/35c722aadc0483a1d6d683cf0a4e4170b2af32fb/.github/workflows/build.yml,ubuntu-latest,0,1
docker,vscode-extension,.github/workflows/lint.yml,main,https://github.com/docker/vscode-extension/blob/35c722aadc0483a1d6d683cf0a4e4170b2af32fb/.github/workflows/lint.yml,ubuntu-latest,0,1
docker,vscode-extension,.github/workflows/prepare-release.yml,main,https://github.com/docker/vscode-extension/blob/35c722aadc0483a1d6d683cf0a4e4170b2af32fb/.github/workflows/prepare-release.yml,ubuntu-latest,0,1
docker,vscode-extension,.github/workflows/verify.yml,main,https://github.com/docker/vscode-extension/blob/35c722aadc0483a1d6d683cf0a4e4170b2af32fb/.github/workflows/verify.yml,ubuntu-latest,0,1
docker,webgpudd,.github/workflows/build.yml,main,https://github.com/docker/webgpudd/blob/337da3eac5be6af3262975ad4e402f7e1880e781/.github/workflows/build.yml,macos-latest,0,1
docker,webgpudd,.github/workflows/build.yml,main,https://github.com/docker/webgpudd/blob/337da3eac5be6af3262975ad4e402f7e1880e781/.github/workflows/build.yml,ubuntu-latest,0,1
docker,welcome-to-docker,.github/workflows/merge-main-into-small-image.yml,main,https://github.com/docker/welcome-to-docker/blob/c8cd4b31b2f1f06bb865fe7a0d328f2d85777353/.github/workflows/merge-main-into-small-image.yml,ubuntu-latest,0,1
