repo_name,workflow_path,workflow_type,variable_name,variable_type,variable_location,visibility,archived,forked,reusable_workflow,workflow_url,repo_url
mcp-registry,security-review-trigger.yaml,workflow,MCP_REGISTRY_BOT_PRIVATE_KEY,secret,step,public,0,0,0,https://github.com/docker/mcp-registry/blob/main/.github/workflows/security-review-trigger.yaml,https://github.com/docker/mcp-registry
mcp-registry,update-pins.yaml,workflow,MCP_REGISTRY_BOT_PRIVATE_KEY,secret,step,public,0,0,0,https://github.com/docker/mcp-registry/blob/main/.github/workflows/update-pins.yaml,https://github.com/docker/mcp-registry
cagent-action,review-pr.yml,workflow,MISTRAL_API_KEY,secret,step,public,0,0,1,https://github.com/docker/cagent-action/blob/main/.github/workflows/review-pr.yml,https://github.com/docker/cagent-action
cagent-action,test-e2e-reviewer.yml,workflow,MISTRAL_API_KEY,secret,job,public,0,0,0,https://github.com/docker/cagent-action/blob/main/.github/workflows/test-e2e-reviewer.yml,https://github.com/docker/cagent-action
docker-agent-action,review-pr.yml,workflow,MISTRAL_API_KEY,secret,step,public,0,0,1,https://github.com/docker/docker-agent-action/blob/main/.github/workflows/review-pr.yml,https://github.com/docker/docker-agent-action
docker-agent-action,test-e2e-reviewer.yml,workflow,MISTRAL_API_KEY,secret,job,public,0,0,0,https://github.com/docker/docker-agent-action/blob/main/.github/workflows/test-e2e-reviewer.yml,https://github.com/docker/docker-agent-action
cagent-action,review-pr.yml,workflow,MISTRAL_API_KEY,secret,step,public,0,0,1,https://github.com/docker/cagent-action/blob/3f5dc9969f307d3c76acb7e9ccaefdd96bd62f4b/.github/workflows/review-pr.yml,https://github.com/docker/cagent-action
cagent-action,review-pr.yml,workflow,MISTRAL_API_KEY,secret,step,public,0,0,1,https://github.com/docker/cagent-action/blob/2369328cd25777eb0a4ff959a399b6d1a5204fc7/.github/workflows/review-pr.yml,https://github.com/docker/cagent-action
cagent-action,review-pr.yml,workflow,MISTRAL_API_KEY,secret,step,public,0,0,1,https://github.com/docker/cagent-action/blob/0498757af1c50b084f763d626f571918cf317509/.github/workflows/review-pr.yml,https://github.com/docker/cagent-action
cagent-action,review-pr.yml,workflow,MISTRAL_API_KEY,secret,step,public,0,0,1,https://github.com/docker/cagent-action/blob/f208610469d69f20983cad64c577949a132caa33/.github/workflows/review-pr.yml,https://github.com/docker/cagent-action
cagent-action,review-pr.yml,workflow,MISTRAL_API_KEY,secret,step,public,0,0,1,https://github.com/docker/cagent-action/blob/d98096f432f2aea5091c811852c4da804e60623a/.github/workflows/review-pr.yml,https://github.com/docker/cagent-action
cagent-action,review-pr.yml,workflow,NEBIUS_API_KEY,secret,step,public,0,0,1,https://github.com/docker/cagent-action/blob/main/.github/workflows/review-pr.yml,https://github.com/docker/cagent-action
cagent-action,test-e2e-reviewer.yml,workflow,NEBIUS_API_KEY,secret,job,public,0,0,0,https://github.com/docker/cagent-action/blob/main/.github/workflows/test-e2e-reviewer.yml,https://github.com/docker/cagent-action
docker-agent-action,review-pr.yml,workflow,NEBIUS_API_KEY,secret,step,public,0,0,1,https://github.com/docker/docker-agent-action/blob/main/.github/workflows/review-pr.yml,https://github.com/docker/docker-agent-action
docker-agent-action,test-e2e-reviewer.yml,workflow,NEBIUS_API_KEY,secret,job,public,0,0,0,https://github.com/docker/docker-agent-action/blob/main/.github/workflows/test-e2e-reviewer.yml,https://github.com/docker/docker-agent-action
cagent-action,review-pr.yml,workflow,NEBIUS_API_KEY,secret,step,public,0,0,1,https://github.com/docker/cagent-action/blob/3f5dc9969f307d3c76acb7e9ccaefdd96bd62f4b/.github/workflows/review-pr.yml,https://github.com/docker/cagent-action
cagent-action,review-pr.yml,workflow,NEBIUS_API_KEY,secret,step,public,0,0,1,https://github.com/docker/cagent-action/blob/2369328cd25777eb0a4ff959a399b6d1a5204fc7/.github/workflows/review-pr.yml,https://github.com/docker/cagent-action
cagent-action,review-pr.yml,workflow,NEBIUS_API_KEY,secret,step,public,0,0,1,https://github.com/docker/cagent-action/blob/0498757af1c50b084f763d626f571918cf317509/.github/workflows/review-pr.yml,https://github.com/docker/cagent-action
cagent-action,review-pr.yml,workflow,NEBIUS_API_KEY,secret,step,public,0,0,1,https://github.com/docker/cagent-action/blob/f208610469d69f20983cad64c577949a132caa33/.github/workflows/review-pr.yml,https://github.com/docker/cagent-action
cagent-action,review-pr.yml,workflow,NEBIUS_API_KEY,secret,step,public,0,0,1,https://github.com/docker/cagent-action/blob/d98096f432f2aea5091c811852c4da804e60623a/.github/workflows/review-pr.yml,https://github.com/docker/cagent-action
node-sdk,release.yml,workflow,NPM_PUBLISH_TOKEN,secret,step,public,0,0,0,https://github.com/docker/node-sdk/blob/main/.github/workflows/release.yml,https://github.com/docker/node-sdk
mcp-inspector,main.yml,workflow,NPM_TOKEN,secret,step,public,0,1,0,https://github.com/docker/mcp-inspector/blob/main/.github/workflows/main.yml,https://github.com/docker/mcp-inspector
unleash-proxy,release.yml,workflow,NPM_TOKEN,secret,step,public,0,1,0,https://github.com/docker/unleash-proxy/blob/main/.github/workflows/release.yml,https://github.com/docker/unleash-proxy
cagent-action,review-pr.yml,workflow,OPENAI_API_KEY,secret,step,public,0,0,1,https://github.com/docker/cagent-action/blob/main/.github/workflows/review-pr.yml,https://github.com/docker/cagent-action
cagent-action,test-e2e-reviewer.yml,workflow,OPENAI_API_KEY,secret,job,public,0,0,0,https://github.com/docker/cagent-action/blob/main/.github/workflows/test-e2e-reviewer.yml,https://github.com/docker/cagent-action
cagent-action,test-e2e-reviewer.yml,workflow,OPENAI_API_KEY,secret,step,public,0,0,0,https://github.com/docker/cagent-action/blob/main/.github/workflows/test-e2e-reviewer.yml,https://github.com/docker/cagent-action
cagent-action,test-e2e.yml,workflow,OPENAI_API_KEY,secret,step,public,0,0,0,https://github.com/docker/cagent-action/blob/main/.github/workflows/test-e2e.yml,https://github.com/docker/cagent-action
docker-agent-action,review-pr.yml,workflow,OPENAI_API_KEY,secret,step,public,0,0,1,https://github.com/docker/docker-agent-action/blob/main/.github/workflows/review-pr.yml,https://github.com/docker/docker-agent-action
docker-agent-action,test-e2e-reviewer.yml,workflow,OPENAI_API_KEY,secret,job,public,0,0,0,https://github.com/docker/docker-agent-action/blob/main/.github/workflows/test-e2e-reviewer.yml,https://github.com/docker/docker-agent-action
docker-agent-action,test-e2e-reviewer.yml,workflow,OPENAI_API_KEY,secret,step,public,0,0,0,https://github.com/docker/docker-agent-action/blob/main/.github/workflows/test-e2e-reviewer.yml,https://github.com/docker/docker-agent-action
docker-agent-action,test-e2e.yml,workflow,OPENAI_API_KEY,secret,step,public,0,0,0,https://github.com/docker/docker-agent-action/blob/main/.github/workflows/test-e2e.yml,https://github.com/docker/docker-agent-action
cagent-action,review-pr.yml,workflow,OPENAI_API_KEY,secret,step,public,0,0,1,https://github.com/docker/cagent-action/blob/3f5dc9969f307d3c76acb7e9ccaefdd96bd62f4b/.github/workflows/review-pr.yml,https://github.com/docker/cagent-action
cagent-action,review-pr.yml,workflow,OPENAI_API_KEY,secret,step,public,0,0,1,https://github.com/docker/cagent-action/blob/2369328cd25777eb0a4ff959a399b6d1a5204fc7/.github/workflows/review-pr.yml,https://github.com/docker/cagent-action
cagent-action,review-pr.yml,workflow,OPENAI_API_KEY,secret,step,public,0,0,1,https://github.com/docker/cagent-action/blob/0498757af1c50b084f763d626f571918cf317509/.github/workflows/review-pr.yml,https://github.com/docker/cagent-action
cagent-action,review-pr.yml,workflow,OPENAI_API_KEY,secret,step,public,0,0,1,https://github.com/docker/cagent-action/blob/f208610469d69f20983cad64c577949a132caa33/.github/workflows/review-pr.yml,https://github.com/docker/cagent-action
cagent-action,review-pr.yml,workflow,OPENAI_API_KEY,secret,step,public,0,0,1,https://github.com/docker/cagent-action/blob/d98096f432f2aea5091c811852c4da804e60623a/.github/workflows/review-pr.yml,https://github.com/docker/cagent-action
dagster-poc,branch_deployments.yml,workflow,ORGANIZATION_ID,secret,step,public,0,1,0,https://github.com/docker/dagster-poc/blob/main/.github/workflows/branch_deployments.yml,https://github.com/docker/dagster-poc
dagster-poc,deploy.yml,workflow,ORGANIZATION_ID,secret,step,public,0,1,0,https://github.com/docker/dagster-poc/blob/main/.github/workflows/deploy.yml,https://github.com/docker/dagster-poc
model-runner,release.yml,workflow,ORG_ACCESS_TOKEN,secret,step,public,0,0,0,https://github.com/docker/model-runner/blob/main/.github/workflows/release.yml,https://github.com/docker/model-runner
terraform-provider-docker,release.yml,workflow,PASSPHRASE,secret,step,public,0,0,0,https://github.com/docker/terraform-provider-docker/blob/main/.github/workflows/release.yml,https://github.com/docker/terraform-provider-docker
mcp-community-registry,cancel-pulumi-lock.yml,workflow,PULUMI_PROD_PASSPHRASE,secret,step,public,0,1,0,https://github.com/docker/mcp-community-registry/blob/main/.github/workflows/cancel-pulumi-lock.yml,https://github.com/docker/mcp-community-registry
mcp-community-registry,deploy-production.yml,workflow,PULUMI_PROD_PASSPHRASE,secret,step,public,0,1,0,https://github.com/docker/mcp-community-registry/blob/main/.github/workflows/deploy-production.yml,https://github.com/docker/mcp-community-registry
mcp-community-registry,cancel-pulumi-lock.yml,workflow,PULUMI_STAGING_PASSPHRASE,secret,step,public,0,1,0,https://github.com/docker/mcp-community-registry/blob/main/.github/workflows/cancel-pulumi-lock.yml,https://github.com/docker/mcp-community-registry
mcp-community-registry,deploy-staging.yml,workflow,PULUMI_STAGING_PASSPHRASE,secret,step,public,0,1,0,https://github.com/docker/mcp-community-registry/blob/main/.github/workflows/deploy-staging.yml,https://github.com/docker/mcp-community-registry
docker-py,release.yml,workflow,PYPI_API_TOKEN,secret,step,public,0,0,0,https://github.com/docker/docker-py/blob/main/.github/workflows/release.yml,https://github.com/docker/docker-py
mcp-registry,security-review-changes.yaml,workflow,REVIEWER_REPOSITORY,secret,step,public,0,0,0,https://github.com/docker/mcp-registry/blob/main/.github/workflows/security-review-changes.yaml,https://github.com/docker/mcp-registry
mcp-registry,security-review-manual.yaml,workflow,REVIEWER_REPOSITORY,secret,step,public,0,0,0,https://github.com/docker/mcp-registry/blob/main/.github/workflows/security-review-manual.yaml,https://github.com/docker/mcp-registry
mcp-registry,security-review-trigger.yaml,workflow,REVIEWER_REPOSITORY,secret,step,public,0,0,0,https://github.com/docker/mcp-registry/blob/main/.github/workflows/security-review-trigger.yaml,https://github.com/docker/mcp-registry
packaging,nightly.yml,workflow,RH_PASS,secret,job,public,0,0,0,https://github.com/docker/packaging/blob/main/.github/workflows/nightly.yml,https://github.com/docker/packaging
packaging,release-agent.yml,workflow,RH_PASS,secret,job,public,0,0,0,https://github.com/docker/packaging/blob/main/.github/workflows/release-agent.yml,https://github.com/docker/packaging
packaging,release-buildx.yml,workflow,RH_PASS,secret,job,public,0,0,0,https://github.com/docker/packaging/blob/main/.github/workflows/release-buildx.yml,https://github.com/docker/packaging
packaging,release-compose.yml,workflow,RH_PASS,secret,job,public,0,0,0,https://github.com/docker/packaging/blob/main/.github/workflows/release-compose.yml,https://github.com/docker/packaging
packaging,release-containerd.yml,workflow,RH_PASS,secret,job,public,0,0,0,https://github.com/docker/packaging/blob/main/.github/workflows/release-containerd.yml,https://github.com/docker/packaging
packaging,release-credential-helpers.yml,workflow,RH_PASS,secret,job,public,0,0,0,https://github.com/docker/packaging/blob/main/.github/workflows/release-credential-helpers.yml,https://github.com/docker/packaging
packaging,release-docker.yml,workflow,RH_PASS,secret,job,public,0,0,0,https://github.com/docker/packaging/blob/main/.github/workflows/release-docker.yml,https://github.com/docker/packaging
packaging,release-model.yml,workflow,RH_PASS,secret,job,public,0,0,0,https://github.com/docker/packaging/blob/main/.github/workflows/release-model.yml,https://github.com/docker/packaging
packaging,nightly.yml,workflow,RH_USER,secret,job,public,0,0,0,https://github.com/docker/packaging/blob/main/.github/workflows/nightly.yml,https://github.com/docker/packaging
packaging,release-agent.yml,workflow,RH_USER,secret,job,public,0,0,0,https://github.com/docker/packaging/blob/main/.github/workflows/release-agent.yml,https://github.com/docker/packaging
packaging,release-buildx.yml,workflow,RH_USER,secret,job,public,0,0,0,https://github.com/docker/packaging/blob/main/.github/workflows/release-buildx.yml,https://github.com/docker/packaging
packaging,release-compose.yml,workflow,RH_USER,secret,job,public,0,0,0,https://github.com/docker/packaging/blob/main/.github/workflows/release-compose.yml,https://github.com/docker/packaging
packaging,release-containerd.yml,workflow,RH_USER,secret,job,public,0,0,0,https://github.com/docker/packaging/blob/main/.github/workflows/release-containerd.yml,https://github.com/docker/packaging
packaging,release-credential-helpers.yml,workflow,RH_USER,secret,job,public,0,0,0,https://github.com/docker/packaging/blob/main/.github/workflows/release-credential-helpers.yml,https://github.com/docker/packaging
packaging,release-docker.yml,workflow,RH_USER,secret,job,public,0,0,0,https://github.com/docker/packaging/blob/main/.github/workflows/release-docker.yml,https://github.com/docker/packaging
packaging,release-model.yml,workflow,RH_USER,secret,job,public,0,0,0,https://github.com/docker/packaging/blob/main/.github/workflows/release-model.yml,https://github.com/docker/packaging
docs,notify-release-notes-pr.yml,workflow,SLACK_BOT_TOKEN,secret,step,public,0,0,0,https://github.com/docker/docs/blob/main/.github/workflows/notify-release-notes-pr.yml,https://github.com/docker/docs
docs,notify-release-notes-pr.yml,workflow,SLACK_RELEASE_CHANNEL_ID,secret,step,public,0,0,0,https://github.com/docker/docs/blob/main/.github/workflows/notify-release-notes-pr.yml,https://github.com/docker/docs
cagent-action,release.yml,workflow,SLACK_RELEASE_WEBHOOK,secret,step,public,0,0,0,https://github.com/docker/cagent-action/blob/main/.github/workflows/release.yml,https://github.com/docker/cagent-action
docker-agent-action,release.yml,workflow,SLACK_RELEASE_WEBHOOK,secret,step,public,0,0,0,https://github.com/docker/docker-agent-action/blob/main/.github/workflows/release.yml,https://github.com/docker/docker-agent-action
model-runner,release.yml,workflow,SLACK_WEBHOOK_URL,secret,step,public,0,0,0,https://github.com/docker/model-runner/blob/main/.github/workflows/release.yml,https://github.com/docker/model-runner
go-sdk,ci-test-go.yml,workflow,SONAR_TOKEN,secret,step,public,0,0,1,https://github.com/docker/go-sdk/blob/main/.github/workflows/ci-test-go.yml,https://github.com/docker/go-sdk
go-sdk,sonar-bulk-operations.yml,workflow,SONAR_TOKEN,secret,step,public,0,0,0,https://github.com/docker/go-sdk/blob/main/.github/workflows/sonar-bulk-operations.yml,https://github.com/docker/go-sdk
go-sdk,sonar-create-project.yml,workflow,SONAR_TOKEN,secret,step,public,0,0,0,https://github.com/docker/go-sdk/blob/main/.github/workflows/sonar-create-project.yml,https://github.com/docker/go-sdk
go-sdk,sonar-delete-project.yml,workflow,SONAR_TOKEN,secret,step,public,0,0,0,https://github.com/docker/go-sdk/blob/main/.github/workflows/sonar-delete-project.yml,https://github.com/docker/go-sdk
docker-language-server,build.yml,workflow,TELEMETRY_ENDPOINT,variable,step,public,0,0,0,https://github.com/docker/docker-language-server/blob/main/.github/workflows/build.yml,https://github.com/docker/docker-language-server
vscode-extension,build.yml,workflow,TELEMETRY_HOST,variable,step,public,0,0,0,https://github.com/docker/vscode-extension/blob/main/.github/workflows/build.yml,https://github.com/docker/vscode-extension
docker-language-server,build.yml,workflow,TELEMETRY_KEY,secret,step,public,0,0,0,https://github.com/docker/docker-language-server/blob/main/.github/workflows/build.yml,https://github.com/docker/docker-language-server
vscode-extension,build.yml,workflow,TELEMETRY_KEY,secret,step,public,0,0,0,https://github.com/docker/vscode-extension/blob/main/.github/workflows/build.yml,https://github.com/docker/vscode-extension
vscode-extension,build.yml,workflow,TELEMETRY_PATH,variable,step,public,0,0,0,https://github.com/docker/vscode-extension/blob/main/.github/workflows/build.yml,https://github.com/docker/vscode-extension
actions-toolkit,test.yml,workflow,TEST_FOR_SUMMARY,secret,step,public,0,0,0,https://github.com/docker/actions-toolkit/blob/main/.github/workflows/test.yml,https://github.com/docker/actions-toolkit
docker-agent,winget.yml,workflow,WINGET_GH_TOKEN,secret,step,public,0,0,0,https://github.com/docker/docker-agent/blob/main/.github/workflows/winget.yml,https://github.com/docker/docker-agent
cagent-action,review-pr.yml,workflow,XAI_API_KEY,secret,step,public,0,0,1,https://github.com/docker/cagent-action/blob/main/.github/workflows/review-pr.yml,https://github.com/docker/cagent-action
cagent-action,test-e2e-reviewer.yml,workflow,XAI_API_KEY,secret,job,public,0,0,0,https://github.com/docker/cagent-action/blob/main/.github/workflows/test-e2e-reviewer.yml,https://github.com/docker/cagent-action
docker-agent-action,review-pr.yml,workflow,XAI_API_KEY,secret,step,public,0,0,1,https://github.com/docker/docker-agent-action/blob/main/.github/workflows/review-pr.yml,https://github.com/docker/docker-agent-action
docker-agent-action,test-e2e-reviewer.yml,workflow,XAI_API_KEY,secret,job,public,0,0,0,https://github.com/docker/docker-agent-action/blob/main/.github/workflows/test-e2e-reviewer.yml,https://github.com/docker/docker-agent-action
cagent-action,review-pr.yml,workflow,XAI_API_KEY,secret,step,public,0,0,1,https://github.com/docker/cagent-action/blob/3f5dc9969f307d3c76acb7e9ccaefdd96bd62f4b/.github/workflows/review-pr.yml,https://github.com/docker/cagent-action
cagent-action,review-pr.yml,workflow,XAI_API_KEY,secret,step,public,0,0,1,https://github.com/docker/cagent-action/blob/2369328cd25777eb0a4ff959a399b6d1a5204fc7/.github/workflows/review-pr.yml,https://github.com/docker/cagent-action
cagent-action,review-pr.yml,workflow,XAI_API_KEY,secret,step,public,0,0,1,https://github.com/docker/cagent-action/blob/0498757af1c50b084f763d626f571918cf317509/.github/workflows/review-pr.yml,https://github.com/docker/cagent-action
cagent-action,review-pr.yml,workflow,XAI_API_KEY,secret,step,public,0,0,1,https://github.com/docker/cagent-action/blob/f208610469d69f20983cad64c577949a132caa33/.github/workflows/review-pr.yml,https://github.com/docker/cagent-action
cagent-action,review-pr.yml,workflow,XAI_API_KEY,secret,step,public,0,0,1,https://github.com/docker/cagent-action/blob/d98096f432f2aea5091c811852c4da804e60623a/.github/workflows/review-pr.yml,https://github.com/docker/cagent-action
packaging,.build.yml,workflow,dockerhub_token,secret,step,public,0,0,1,https://github.com/docker/packaging/blob/main/.github/workflows/.build.yml,https://github.com/docker/packaging
envoy,_upload_gcs.yml,workflow,gcp-key,secret,step,public,1,1,1,https://github.com/docker/envoy/blob/main/.github/workflows/_upload_gcs.yml,https://github.com/docker/envoy
packaging,.build.yml,workflow,ghtoken,secret,step,public,0,0,1,https://github.com/docker/packaging/blob/main/.github/workflows/.build.yml,https://github.com/docker/packaging
github-builder,bake.yml,workflow,registry-auths,secret,step,public,0,0,1,https://github.com/docker/github-builder/blob/main/.github/workflows/bake.yml,https://github.com/docker/github-builder
github-builder,build.yml,workflow,registry-auths,secret,step,public,0,0,1,https://github.com/docker/github-builder/blob/main/.github/workflows/build.yml,https://github.com/docker/github-builder
github-builder,verify.yml,workflow,registry-auths,secret,step,public,0,0,1,https://github.com/docker/github-builder/blob/main/.github/workflows/verify.yml,https://github.com/docker/github-builder
github-builder,bake.yml,workflow,registry-auths,secret,step,public,0,0,1,https://github.com/docker/github-builder/blob/073833262a23a17675c95c4541ab063b7646756b/.github/workflows/bake.yml,https://github.com/docker/github-builder
github-builder,bake.yml,workflow,registry-auths,secret,step,public,0,0,1,https://github.com/docker/github-builder/blob/5f637c833aa76bc99372a1dc9a6f8bcd8056fb85/.github/workflows/bake.yml,https://github.com/docker/github-builder
github-builder,bake.yml,workflow,registry-auths,secret,step,public,0,0,1,https://github.com/docker/github-builder/blob/70313223e2665c3211b454b3fea6534624e78d64/.github/workflows/bake.yml,https://github.com/docker/github-builder
build-push-action,.e2e-run.yml,workflow,registry_password,secret,step,public,0,0,1,https://github.com/docker/build-push-action/blob/master/.github/workflows/.e2e-run.yml,https://github.com/docker/build-push-action
build-push-action,.e2e-run.yml,workflow,registry_username,secret,step,public,0,0,1,https://github.com/docker/build-push-action/blob/master/.github/workflows/.e2e-run.yml,https://github.com/docker/build-push-action
packaging,.build.yml,workflow,rh_pass,secret,step,public,0,0,1,https://github.com/docker/packaging/blob/main/.github/workflows/.build.yml,https://github.com/docker/packaging
packaging,.build.yml,workflow,rh_user,secret,step,public,0,0,1,https://github.com/docker/packaging/blob/main/.github/workflows/.build.yml,https://github.com/docker/packaging
